Photo Name,Name,Site,Habitat,Pole,Quad,Year,Pole ID,Quad ID,Genus,Surface.area.cm2,Wide.Diameter.cm,Perp.Diameter.cm,Coral Number,Coral ID,No.Branches,No.Bitten.Branches,No.Scars.Massive.Corals,Part.Dead.Colony,Out.of.frame,No.Macroborers,Notes
mcr_lter1_fringingreef_pole5-6_qu1_20060417,Rebecca,LTER1,Fringing Reef,5,1,2006,LTER1-Fringing Reef-2006-P5,LTER1-Fringing Reef-2006-P5-Q1,Massive Porites,409.041,32.752,15.161,6,LTER1-Fringing Reef-2006-P5-Q1-coral7,0,0,10,Yes,Yes,0,
mcr_lter1_fringingreef_pole5-6_qu1_20130408-1,Rebecca,LTER1,Fringing Reef,5,1,2013,LTER1-Fringing Reef-2013-P5,LTER1-Fringing Reef-2013-P5-Q1,Massive Porites,3.15,3.96,1.24,1,LTER1-Fringing Reef-2013-P5-Q1-coral1,0,0,0,Yes,No,0,
mcr_lter1_fringingreef_pole5-6_qu1_20130408-1,Rebecca,LTER1,Fringing Reef,5,1,2013,LTER1-Fringing Reef-2013-P5,LTER1-Fringing Reef-2013-P5-Q1,Massive Porites,3.26,2.788,2.517,2,LTER1-Fringing Reef-2013-P5-Q1-coral2,0,0,0,Yes,No,0,
mcr_lter1_fringingreef_pole5-6_qu2_20060417,Rebecca,LTER1,Fringing Reef,5,2,2006,LTER1-Fringing Reef-2006-P5,LTER1-Fringing Reef-2006-P5-Q2,Massive Porites,460.473,27.613,16.772,1,LTER1-Fringing Reef-2006-P5-Q2-coral1,0,0,2,Yes,Yes,2,
mcr_lter1_fringingreef_pole5-6_qu2_20060417,Rebecca,LTER1,Fringing Reef,5,2,2006,LTER1-Fringing Reef-2006-P5,LTER1-Fringing Reef-2006-P5-Q2,Massive Porites,51.263,19.812,2.564,2,LTER1-Fringing Reef-2006-P5-Q2-coral2,0,0,4,Yes,Yes,0,
mcr_lter1_fringingreef_pole5-6_qu2_20100411,Rebecca,LTER1,Fringing Reef,5,2,2010,LTER1-Fringing Reef-2010-P5,LTER1-Fringing Reef-2010-P5-Q2,Massive Porites,64.593,16.508,5.489,1,LTER1-Fringing Reef-2010-P5-Q2-coral1,0,0,0,Yes,Yes,4,"scale set with ruler, not transect tape"
mcr_lter1_fringingreef_pole5-6_qu2_20130408-1,Rebecca,LTER1,Fringing Reef,5,2,2013,LTER1-Fringing Reef-2013-P5,LTER1-Fringing Reef-2013-P5-Q2,Massive Porites,14.351,5.185,3.729,1,LTER1-Fringing Reef-2013-P5-Q2-coral1,0,0,0,Yes,Yes,0,"scale set with ruler, not transect tape"
mcr_lter1_fringingreef_pole5-6_qu2_20130408-1,Rebecca,LTER1,Fringing Reef,5,2,2013,LTER1-Fringing Reef-2013-P5,LTER1-Fringing Reef-2013-P5-Q2,Massive Porites,7.65,4.326,2.332,2,LTER1-Fringing Reef-2013-P5-Q2-coral2,0,0,0,Yes,No,0,"scale set with ruler, not transect tape"
mcr_lter1_fringingreef_pole5-6_qu3_20060417,Rebecca,LTER1,Fringing Reef,5,3,2006,LTER1-Fringing Reef-2006-P5,LTER1-Fringing Reef-2006-P5-Q3,Massive Porites,11.745,5.117,3.552,1,LTER1-Fringing Reef-2006-P5-Q3-coral1,0,0,0,Yes,No,0,"scale set with ruler, not transect tape"
mcr_lter1_fringingreef_pole5-6_qu3_20060417,Rebecca,LTER1,Fringing Reef,5,3,2006,LTER1-Fringing Reef-2006-P5,LTER1-Fringing Reef-2006-P5-Q3,Massive Porites,2.605,2.627,1.236,2,LTER1-Fringing Reef-2006-P5-Q3-coral2,0,0,0,Yes,Yes,0,"scale set with ruler, not transect tape"
mcr_lter1_fringingreef_pole5-6_qu4_20060417,Rebecca,LTER1,Fringing Reef,5,4,2006,LTER1-Fringing Reef-2006-P5,LTER1-Fringing Reef-2006-P5-Q4,Massive Porites,16.838,13.604,1.596,1,LTER1-Fringing Reef-2006-P5-Q4-coral1,0,0,1,Yes,Yes,1,"scale set with ruler, not transect tape"
mcr_lter1_fringingreef_pole5-6_qu4_20060417,Rebecca,LTER1,Fringing Reef,5,4,2006,LTER1-Fringing Reef-2006-P5,LTER1-Fringing Reef-2006-P5-Q4,Massive Porites,35.806,9.451,2.766,2,LTER1-Fringing Reef-2006-P5-Q4-coral2,0,0,4,Yes,No,0,"scale set with ruler, not transect tape"
mcr_lter1_fringingreef_pole5-6_qu4_20130408-1,Rebecca,LTER1,Fringing Reef,5,4,2013,LTER1-Fringing Reef-2013-P5,LTER1-Fringing Reef-2013-P5-Q4,Massive Porites,4.732,2.61,1.802,1,LTER1-Fringing Reef-2013-P5-Q4-coral1,0,0,0,Yes,No,0,"scale set with ruler, not transect tape"
mcr_lter1_fringingreef_pole5-6_qu5_20060417,Rebecca,LTER1,Fringing Reef,5,5,2006,LTER1-Fringing Reef-2006-P5,LTER1-Fringing Reef-2006-P5-Q5,Massive Porites,19.284,7.302,2.667,1,LTER1-Fringing Reef-2006-P5-Q5-coral1,0,0,0,Yes,Yes,0,"scale set with ruler, not transect tape"
mcr_lter1_fringingreef_pole5-6_qu5_20060417,Rebecca,LTER1,Fringing Reef,5,5,2006,LTER1-Fringing Reef-2006-P5,LTER1-Fringing Reef-2006-P5-Q5,Massive Porites,56.764,14.189,2.883,2,LTER1-Fringing Reef-2006-P5-Q5-coral2,0,0,13,Yes,Yes,5,"scale set with ruler, not transect tape"
mcr_lter1_fringingreef_pole5-6_qu5_20060417,Rebecca,LTER1,Fringing Reef,5,5,2006,LTER1-Fringing Reef-2006-P5,LTER1-Fringing Reef-2006-P5-Q5,Massive Porites,422.628,28.008,18.795,3,LTER1-Fringing Reef-2006-P5-Q5-coral3,0,0,12,Yes,Yes,15,"thin scrap-like scars; scale set with ruler, not transect tape"
mcr_lter1_fringingreef_pole5-6_qu7_20100411,Rebecca,LTER1,Fringing Reef,5,7,2010,LTER1-Fringing Reef-2010-P5,LTER1-Fringing Reef-2010-P5-Q7,Massive Porites,11.657,2.273,1.541,1,LTER1-Fringing Reef-2010-P5-Q7-coral1,0,0,0,Yes,No,0,
mcr_lter1_fringingreef_pole5-6_qu7_20100411,Rebecca,LTER1,Fringing Reef,5,7,2010,LTER1-Fringing Reef-2010-P5,LTER1-Fringing Reef-2010-P5-Q7,Massive Porites,19.731,2.138,2.111,2,LTER1-Fringing Reef-2010-P5-Q7-coral2,0,0,0,Yes,Yes,0,
mcr_lter1_fringingreef_pole5-6_qu7_20100411,Rebecca,LTER1,Fringing Reef,5,7,2010,LTER1-Fringing Reef-2010-P5,LTER1-Fringing Reef-2010-P5-Q7,Massive Porites,4.845,2.498,0.351,3,LTER1-Fringing Reef-2010-P5-Q7-coral3,0,0,0,Yes,No,0,
mcr_lter1_fringingreef_pole5-6_qu7_20100411,Rebecca,LTER1,Fringing Reef,5,7,2010,LTER1-Fringing Reef-2010-P5,LTER1-Fringing Reef-2010-P5-Q7,Massive Porites,48.77,9.97,0.703,4,LTER1-Fringing Reef-2010-P5-Q7-coral4,0,0,7,Yes,Yes,3,
mcr_lter1_fringingreef_pole5-6_qu7_20100411,Rebecca,LTER1,Fringing Reef,5,7,2010,LTER1-Fringing Reef-2010-P5,LTER1-Fringing Reef-2010-P5-Q7,Massive Porites,11.183,2.786,1.04,5,LTER1-Fringing Reef-2010-P5-Q7-coral5,0,0,0,Yes,No,0,
mcr_lter1_fringingreef_pole5-6_qu7_20100411,Rebecca,LTER1,Fringing Reef,5,7,2010,LTER1-Fringing Reef-2010-P5,LTER1-Fringing Reef-2010-P5-Q7,Massive Porites,11.24,2.515,1.474,6,LTER1-Fringing Reef-2010-P5-Q7-coral6,0,0,1,Yes,No,0,
mcr_lter1_fringingreef_pole5-6_qu7_20100411,Rebecca,LTER1,Fringing Reef,5,7,2010,LTER1-Fringing Reef-2010-P5,LTER1-Fringing Reef-2010-P5-Q7,Massive Porites,4.769,2.017,0.829,7,LTER1-Fringing Reef-2010-P5-Q7-coral7,0,0,0,Yes,No,0,
mcr_lter1_fringingreef_pole5-6_qu7_20100411,Rebecca,LTER1,Fringing Reef,5,7,2010,LTER1-Fringing Reef-2010-P5,LTER1-Fringing Reef-2010-P5-Q7,Massive Porites,5.094,2.045,0.632,8,LTER1-Fringing Reef-2010-P5-Q7-coral8,0,0,0,Yes,No,0,
mcr_lter1_fringingreef_pole5-6_qu7_20100411,Rebecca,LTER1,Fringing Reef,5,7,2010,LTER1-Fringing Reef-2010-P5,LTER1-Fringing Reef-2010-P5-Q7,Massive Porites,7.226,3.868,0.196,9,LTER1-Fringing Reef-2010-P5-Q7-coral9,0,0,0,Yes,No,0,
mcr_lter1_fringingreef_pole5-6_qu7_20130408-1,Rebecca,LTER1,Fringing Reef,5,7,2013,LTER1-Fringing Reef-2013-P5,LTER1-Fringing Reef-2013-P5-Q7,Massive Porites,2.869,2.782,1.208,1,LTER1-Fringing Reef-2013-P5-Q7-coral1,0,0,0,Yes,No,0,
mcr_lter1_fringingreef_pole5-6_qu7_20130408-1,Rebecca,LTER1,Fringing Reef,5,7,2013,LTER1-Fringing Reef-2013-P5,LTER1-Fringing Reef-2013-P5-Q7,Massive Porites,13.6,7.404,1.132,2,LTER1-Fringing Reef-2013-P5-Q7-coral2,0,0,1,Yes,No,0,
mcr_lter1_fringingreef_pole5-6_qu7_20130408-1,Rebecca,LTER1,Fringing Reef,5,7,2013,LTER1-Fringing Reef-2013-P5,LTER1-Fringing Reef-2013-P5-Q7,Massive Porites,4.498,3.035,2.034,3,LTER1-Fringing Reef-2013-P5-Q7-coral3,0,0,0,Yes,No,0,
mcr_lter1_fringingreef_pole5-6_qu7_20130408-1,Rebecca,LTER1,Fringing Reef,5,7,2013,LTER1-Fringing Reef-2013-P5,LTER1-Fringing Reef-2013-P5-Q7,Massive Porites,35.438,10.324,4.659,4,LTER1-Fringing Reef-2013-P5-Q7-coral4,0,0,3,Yes,No,3,
mcr_lter1_fringingreef_pole5-6_qu7_20130408-1,Rebecca,LTER1,Fringing Reef,5,7,2013,LTER1-Fringing Reef-2013-P5,LTER1-Fringing Reef-2013-P5-Q7,Massive Porites,2.489,2.174,1.112,5,LTER1-Fringing Reef-2013-P5-Q7-coral5,0,0,0,Yes,No,0,
mcr_lter1_fringingreef_pole5-6_qu7_20130408-1,Rebecca,LTER1,Fringing Reef,5,7,2013,LTER1-Fringing Reef-2013-P5,LTER1-Fringing Reef-2013-P5-Q7,Massive Porites,8.634,4.235,2.523,6,LTER1-Fringing Reef-2013-P5-Q7-coral6,0,0,1,Yes,Yes,0,
mcr_lter1_fringingreef_pole5-6_qu7_20130408-1,Rebecca,LTER1,Fringing Reef,5,7,2013,LTER1-Fringing Reef-2013-P5,LTER1-Fringing Reef-2013-P5-Q7,Massive Porites,43.608,8.645,3.856,7,LTER1-Fringing Reef-2013-P5-Q7-coral7,0,0,0,Yes,No,1,thin scrap-like scars
mcr_lter1_fringingreef_pole5-6_qu7_20130408-1,Rebecca,LTER1,Fringing Reef,5,7,2013,LTER1-Fringing Reef-2013-P5,LTER1-Fringing Reef-2013-P5-Q7,Massive Porites,11.626,6.436,1.754,8,LTER1-Fringing Reef-2013-P5-Q7-coral8,0,0,3,Yes,No,0,
mcr_lter1_fringingreef_pole5-6_qu7_20130408-1,Rebecca,LTER1,Fringing Reef,5,7,2013,LTER1-Fringing Reef-2013-P5,LTER1-Fringing Reef-2013-P5-Q7,Massive Porites,9.352,4.211,2.273,9,LTER1-Fringing Reef-2013-P5-Q7-coral9,0,0,0,Yes,No,0,
mcr_lter1_fringingreef_pole5-6_qu7_20130408-1,Rebecca,LTER1,Fringing Reef,5,7,2013,LTER1-Fringing Reef-2013-P5,LTER1-Fringing Reef-2013-P5-Q7,Massive Porites,55.626,13.432,2.818,10,LTER1-Fringing Reef-2013-P5-Q7-coral10,0,0,0,Yes,No,0,thin scrap-like scars
mcr_lter1_fringingreef_pole5-6_qu7_20130408-1,Rebecca,LTER1,Fringing Reef,5,7,2013,LTER1-Fringing Reef-2013-P5,LTER1-Fringing Reef-2013-P5-Q7,Massive Porites,5.034,2.777,1.925,11,LTER1-Fringing Reef-2013-P5-Q7-coral11,0,0,0,Yes,No,0,
mcr_lter1_fringingreef_pole5-6_qu7_20130408-1,Rebecca,LTER1,Fringing Reef,5,7,2013,LTER1-Fringing Reef-2013-P5,LTER1-Fringing Reef-2013-P5-Q7,Massive Porites,19.814,9.479,2.791,12,LTER1-Fringing Reef-2013-P5-Q7-coral12,0,0,0,Yes,Yes,0,
mcr_lter1_fringingreef_pole5-6_qu8_20060417,Rebecca,LTER1,Fringing Reef,5,8,2006,LTER1-Fringing Reef-2006-P5,LTER1-Fringing Reef-2006-P5-Q8,Massive Porites,447.314,26.348,22.82,1,LTER1-Fringing Reef-2006-P5-Q8-coral1,0,0,3,Yes,No,2,
mcr_lter1_fringingreef_pole5-6_qu8_20060417,Rebecca,LTER1,Fringing Reef,5,8,2006,LTER1-Fringing Reef-2006-P5,LTER1-Fringing Reef-2006-P5-Q8,Massive Porites,46.274,15.763,2.722,2,LTER1-Fringing Reef-2006-P5-Q8-coral2,0,0,2,Yes,Yes,4,
mcr_lter1_fringingreef_pole5-6_qu8_20060417,Rebecca,LTER1,Fringing Reef,5,8,2006,LTER1-Fringing Reef-2006-P5,LTER1-Fringing Reef-2006-P5-Q8,Massive Porites,122.836,14.295,12.913,3,LTER1-Fringing Reef-2006-P5-Q8-coral3,0,0,1,Yes,Yes,0,
mcr_lter1_fringingreef_pole5-6_qu8_20100411,Mallory,LTER1,Fringing Reef,5,8,2010,LTER1-Fringing Reef-2010-P5,LTER1-Fringing Reef-2010-P5-Q8,Massive Porites,5.513,3.148,0.525,1,LTER1-Fringing Reef-2010-P5-Q8-coral1,0,0,0,Yes,No,0,
mcr_lter1_fringingreef_pole5-6_qu8_20130408-1,Rebecca,LTER1,Fringing Reef,5,8,2013,LTER1-Fringing Reef-2013-P5,LTER1-Fringing Reef-2013-P5-Q8,Massive Porites,14.958,5.14,4.079,1,LTER1-Fringing Reef-2013-P5-Q8-coral1,0,0,0,Yes,Yes,0,thin scrap-like scars
mcr_lter1_fringingreef_pole5-6_qu8_20130408-1,Rebecca,LTER1,Fringing Reef,5,8,2013,LTER1-Fringing Reef-2013-P5,LTER1-Fringing Reef-2013-P5-Q8,Massive Porites,5.202,4.519,0.709,2,LTER1-Fringing Reef-2013-P5-Q8-coral2,0,0,0,,No,0,thin scrap-like scars
mcr_lter2_fringingreef_pole4-5_qu2_20130408,Rebecca,LTER2,Fringing Reef,4,2,2013,LTER2-Fringing Reef-2013-P4,LTER2-Fringing Reef-2013-P4-Q2,Pocillopora,55.789,11.869,7.05,1,LTER2-Fringing Reef-2013-P4-Q2-coral1,44,0,0,No,No,0,
mcr_lter2_fringingreef_pole5-6_qu3_20060417,Rebecca,LTER2,Fringing Reef,5,3,2006,LTER2-Fringing Reef-2006-P5,LTER2-Fringing Reef-2006-P5-Q3,Acropora,74.082,13.164,6.711,1,LTER2-Fringing Reef-2006-P5-Q3-coral1,0,0,0,No,Yes,0,plating morphology
mcr_lter2_fringingreef_pole5-6_qu5_20060417,Rebecca,LTER2,Fringing Reef,5,5,2006,LTER2-Fringing Reef-2006-P5,LTER2-Fringing Reef-2006-P5-Q5,Pocillopora,26.181,8.385,4.164,1,LTER2-Fringing Reef-2006-P5-Q5-coral1,6,3,0,No,Yes,0,
mcr_lter3_fringingreef_pole1-2_qu1_20060418,Rebecca,LTER3,Fringing Reef,1,1,2006,LTER3-Fringing Reef-2006-P1,LTER3-Fringing Reef-2006-P1-Q1,Massive Porites,308.53,23.966,15.456,1,LTER3-Fringing Reef-2006-P1-Q1-coral1,0,0,0,Yes,Yes,247,
mcr_lter3_fringingreef_pole1-2_qu1_20060418,Rebecca,LTER3,Fringing Reef,1,1,2006,LTER3-Fringing Reef-2006-P1,LTER3-Fringing Reef-2006-P1-Q1,Massive Porites,4.707,2.766,2.38,2,LTER3-Fringing Reef-2006-P1-Q1-coral2,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole1-2_qu1_20060418,Rebecca,LTER3,Fringing Reef,1,1,2006,LTER3-Fringing Reef-2006-P1,LTER3-Fringing Reef-2006-P1-Q1,Massive Porites,6.099,3.729,2.449,3,LTER3-Fringing Reef-2006-P1-Q1-coral3,0,0,2,Yes,No,0,
mcr_lter3_fringingreef_pole1-2_qu1_20060418,Rebecca,LTER3,Fringing Reef,1,1,2006,LTER3-Fringing Reef-2006-P1,LTER3-Fringing Reef-2006-P1-Q1,Massive Porites,8.385,2.089,1.171,4,LTER3-Fringing Reef-2006-P1-Q1-coral4,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole1-2_qu1_20060418,Rebecca,LTER3,Fringing Reef,1,1,2006,LTER3-Fringing Reef-2006-P1,LTER3-Fringing Reef-2006-P1-Q1,Massive Porites,13.881,3.113,2.581,5,LTER3-Fringing Reef-2006-P1-Q1-coral5,0,0,1,Yes,No,0,
mcr_lter3_fringingreef_pole1-2_qu1_20060418,Rebecca,LTER3,Fringing Reef,1,1,2006,LTER3-Fringing Reef-2006-P1,LTER3-Fringing Reef-2006-P1-Q1,Massive Porites,5.277,2.421,1.106,6,LTER3-Fringing Reef-2006-P1-Q1-coral6,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole1-2_qu1_20060418,Rebecca,LTER3,Fringing Reef,1,1,2006,LTER3-Fringing Reef-2006-P1,LTER3-Fringing Reef-2006-P1-Q1,Massive Porites,2.334,4.545,1.804,7,LTER3-Fringing Reef-2006-P1-Q1-coral7,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole1-2_qu1_20060418,Rebecca,LTER3,Fringing Reef,1,1,2006,LTER3-Fringing Reef-2006-P1,LTER3-Fringing Reef-2006-P1-Q1,Massive Porites,5.696,2.65,1.663,8,LTER3-Fringing Reef-2006-P1-Q1-coral8,0,0,0,Yes,Yes,2,
mcr_lter3_fringingreef_pole1-2_qu1_20100413,Rebecca,LTER3,Fringing Reef,1,1,2010,LTER3-Fringing Reef-2010-P1,LTER3-Fringing Reef-2010-P1-Q1,Massive Porites,251.048,20.714,17.147,1,LTER3-Fringing Reef-2010-P1-Q1-coral1,0,0,4,Yes,No,3,thin scrap-like scars
mcr_lter3_fringingreef_pole1-2_qu1_20100413,Rebecca,LTER3,Fringing Reef,1,1,2010,LTER3-Fringing Reef-2010-P1,LTER3-Fringing Reef-2010-P1-Q1,Massive Porites,15.662,4.947,3.696,2,LTER3-Fringing Reef-2010-P1-Q1-coral2,0,0,1,Yes,No,0,
mcr_lter3_fringingreef_pole1-2_qu1_20100413,Rebecca,LTER3,Fringing Reef,1,1,2010,LTER3-Fringing Reef-2010-P1,LTER3-Fringing Reef-2010-P1-Q1,Massive Porites,3.699,2.352,1.407,3,LTER3-Fringing Reef-2010-P1-Q1-coral3,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole1-2_qu1_20130412-1,Rebecca,LTER3,Fringing Reef,1,1,2013,LTER3-Fringing Reef-2013-P1,LTER3-Fringing Reef-2013-P1-Q1,Massive Porites,45.577,10.274,6.569,1,LTER3-Fringing Reef-2013-P1-Q1-coral1,0,0,4,Yes,Yes,4,
mcr_lter3_fringingreef_pole1-2_qu1_20130412-1,Rebecca,LTER3,Fringing Reef,1,1,2013,LTER3-Fringing Reef-2013-P1,LTER3-Fringing Reef-2013-P1-Q1,Massive Porites,104.649,25.528,0.946,2,LTER3-Fringing Reef-2013-P1-Q1-coral2,0,0,4,Yes,No,0,
mcr_lter3_fringingreef_pole1-2_qu1_20130412-1,Rebecca,LTER3,Fringing Reef,1,1,2013,LTER3-Fringing Reef-2013-P1,LTER3-Fringing Reef-2013-P1-Q1,Massive Porites,20.824,5.588,4.886,3,LTER3-Fringing Reef-2013-P1-Q1-coral3,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole1-2_qu1_20130412-1,Rebecca,LTER3,Fringing Reef,1,1,2013,LTER3-Fringing Reef-2013-P1,LTER3-Fringing Reef-2013-P1-Q1,Massive Porites,6.811,3.486,1.934,4,LTER3-Fringing Reef-2013-P1-Q1-coral4,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole1-2_qu2_20060418,Rebecca,LTER3,Fringing Reef,1,2,2006,LTER3-Fringing Reef-2006-P1,LTER3-Fringing Reef-2006-P1-Q2,Massive Porites,89.281,13.356,8.598,1,LTER3-Fringing Reef-2006-P1-Q2-coral1,0,0,1,Yes,No,8,
mcr_lter3_fringingreef_pole1-2_qu2_20060418,Rebecca,LTER3,Fringing Reef,1,2,2006,LTER3-Fringing Reef-2006-P1,LTER3-Fringing Reef-2006-P1-Q2,Massive Porites,40.057,6.562,1.447,2,LTER3-Fringing Reef-2006-P1-Q2-coral2,0,0,2,Yes,No,2,
mcr_lter3_fringingreef_pole1-2_qu2_20060418,Rebecca,LTER3,Fringing Reef,1,2,2006,LTER3-Fringing Reef-2006-P1,LTER3-Fringing Reef-2006-P1-Q2,Massive Porites,17.348,4.32,3.356,3,LTER3-Fringing Reef-2006-P1-Q2-coral3,0,0,1,Yes,No,5,
mcr_lter3_fringingreef_pole1-2_qu2_20060418,Rebecca,LTER3,Fringing Reef,1,2,2006,LTER3-Fringing Reef-2006-P1,LTER3-Fringing Reef-2006-P1-Q2,Massive Porites,4.096,2.443,1.669,4,LTER3-Fringing Reef-2006-P1-Q2-coral4,0,0,1,Yes,No,0,
mcr_lter3_fringingreef_pole1-2_qu2_20060418,Rebecca,LTER3,Fringing Reef,1,2,2006,LTER3-Fringing Reef-2006-P1,LTER3-Fringing Reef-2006-P1-Q2,Massive Porites,20.303,6.605,4.991,5,LTER3-Fringing Reef-2006-P1-Q2-coral5,0,0,2,Yes,No,0,
mcr_lter3_fringingreef_pole1-2_qu2_20060418,Rebecca,LTER3,Fringing Reef,1,2,2006,LTER3-Fringing Reef-2006-P1,LTER3-Fringing Reef-2006-P1-Q2,Massive Porites,10.106,5.763,4.796,6,LTER3-Fringing Reef-2006-P1-Q2-coral6,0,0,1,Yes,No,3,
mcr_lter3_fringingreef_pole1-2_qu2_20060418,Rebecca,LTER3,Fringing Reef,1,2,2006,LTER3-Fringing Reef-2006-P1,LTER3-Fringing Reef-2006-P1-Q2,Massive Porites,3.268,15.255,3.431,7,LTER3-Fringing Reef-2006-P1-Q2-coral7,0,0,0,Yes,Yes,0,
mcr_lter3_fringingreef_pole1-2_qu2_20060418,Rebecca,LTER3,Fringing Reef,1,2,2006,LTER3-Fringing Reef-2006-P1,LTER3-Fringing Reef-2006-P1-Q2,Massive Porites,9.577,3.218,0.608,8,LTER3-Fringing Reef-2006-P1-Q2-coral8,0,0,1,Yes,No,0,
mcr_lter3_fringingreef_pole1-2_qu2_20060418,Rebecca,LTER3,Fringing Reef,1,2,2006,LTER3-Fringing Reef-2006-P1,LTER3-Fringing Reef-2006-P1-Q2,Massive Porites,2.342,2.782,1.628,9,LTER3-Fringing Reef-2006-P1-Q2-coral9,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole1-2_qu2_20100413,Rebecca,LTER3,Fringing Reef,1,2,2010,LTER3-Fringing Reef-2010-P1,LTER3-Fringing Reef-2010-P1-Q2,Massive Porites,119.059,17.311,9.548,1,LTER3-Fringing Reef-2010-P1-Q2-coral1,0,0,2,Yes,Yes,10,
mcr_lter3_fringingreef_pole1-2_qu2_20100413,Rebecca,LTER3,Fringing Reef,1,2,2010,LTER3-Fringing Reef-2010-P1,LTER3-Fringing Reef-2010-P1-Q2,Massive Porites,35.774,11.174,3.817,2,LTER3-Fringing Reef-2010-P1-Q2-coral2,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole1-2_qu2_20130412-1,Rebecca,LTER3,Fringing Reef,1,2,2013,LTER3-Fringing Reef-2013-P1,LTER3-Fringing Reef-2013-P1-Q2,Massive Porites,33.089,13.831,1.143,1,LTER3-Fringing Reef-2013-P1-Q2-coral1,0,0,0,Yes,Yes,2,
mcr_lter3_fringingreef_pole1-2_qu2_20130412-1,Rebecca,LTER3,Fringing Reef,1,2,2013,LTER3-Fringing Reef-2013-P1,LTER3-Fringing Reef-2013-P1-Q2,Massive Porites,37.295,13.663,2.649,2,LTER3-Fringing Reef-2013-P1-Q2-coral2,0,0,2,Yes,Yes,1,
mcr_lter3_fringingreef_pole1-2_qu2_20130412-1,Rebecca,LTER3,Fringing Reef,1,2,2013,LTER3-Fringing Reef-2013-P1,LTER3-Fringing Reef-2013-P1-Q2,Massive Porites,91.992,14.196,7.206,3,LTER3-Fringing Reef-2013-P1-Q2-coral3,0,0,17,Yes,No,95,
mcr_lter3_fringingreef_pole1-2_qu2_20130412-1,Rebecca,LTER3,Fringing Reef,1,2,2013,LTER3-Fringing Reef-2013-P1,LTER3-Fringing Reef-2013-P1-Q2,Massive Porites,4.161,2.509,2.087,4,LTER3-Fringing Reef-2013-P1-Q2-coral4,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole1-2_qu2_20130412-1,Rebecca,LTER3,Fringing Reef,1,2,2013,LTER3-Fringing Reef-2013-P1,LTER3-Fringing Reef-2013-P1-Q2,Massive Porites,3.061,3.598,0.632,5,LTER3-Fringing Reef-2013-P1-Q2-coral5,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole1-2_qu2_20130412-1,Rebecca,LTER3,Fringing Reef,1,2,2013,LTER3-Fringing Reef-2013-P1,LTER3-Fringing Reef-2013-P1-Q2,Massive Porites,5.334,2.84,2.305,6,LTER3-Fringing Reef-2013-P1-Q2-coral6,0,0,1,Yes,No,2,
mcr_lter3_fringingreef_pole1-2_qu2_20130412-1,Rebecca,LTER3,Fringing Reef,1,2,2013,LTER3-Fringing Reef-2013-P1,LTER3-Fringing Reef-2013-P1-Q2,Massive Porites,2.282,2.48,1.457,7,LTER3-Fringing Reef-2013-P1-Q2-coral7,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole1-2_qu3_20060418,Rebecca,LTER3,Fringing Reef,1,3,2006,LTER3-Fringing Reef-2006-P1,LTER3-Fringing Reef-2006-P1-Q3,Massive Porites,12.535,4.637,2.852,1,LTER3-Fringing Reef-2006-P1-Q3-coral1,0,0,0,Yes,No,6,
mcr_lter3_fringingreef_pole1-2_qu3_20060418,Rebecca,LTER3,Fringing Reef,1,3,2006,LTER3-Fringing Reef-2006-P1,LTER3-Fringing Reef-2006-P1-Q3,Massive Porites,37.141,7.462,6.786,2,LTER3-Fringing Reef-2006-P1-Q3-coral2,0,0,0,Yes,Yes,3,
mcr_lter3_fringingreef_pole1-2_qu3_20060418,Rebecca,LTER3,Fringing Reef,1,3,2006,LTER3-Fringing Reef-2006-P1,LTER3-Fringing Reef-2006-P1-Q3,Massive Porites,4.892,2.987,1.835,3,LTER3-Fringing Reef-2006-P1-Q3-coral3,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole1-2_qu3_20060418,Rebecca,LTER3,Fringing Reef,1,3,2006,LTER3-Fringing Reef-2006-P1,LTER3-Fringing Reef-2006-P1-Q3,Massive Porites,16.487,5.306,0.552,4,LTER3-Fringing Reef-2006-P1-Q3-coral4,0,0,1,Yes,No,0,
mcr_lter3_fringingreef_pole1-2_qu3_20060418,Rebecca,LTER3,Fringing Reef,1,3,2006,LTER3-Fringing Reef-2006-P1,LTER3-Fringing Reef-2006-P1-Q3,Massive Porites,3.622,2.826,1.306,5,LTER3-Fringing Reef-2006-P1-Q3-coral5,0,0,0,Yes,Yes,0,
mcr_lter3_fringingreef_pole1-2_qu3_20100413,Rebecca,LTER3,Fringing Reef,1,3,2010,LTER3-Fringing Reef-2010-P1,LTER3-Fringing Reef-2010-P1-Q3,Massive Porites,33.453,8.91,4.635,1,LTER3-Fringing Reef-2010-P1-Q3-coral1,0,0,0,Yes,Yes,0,
