,Name,Photo.Name,Site,Habitat,Pole,Quad,Year,Pole.ID,Quad.ID,Genus,Coral.Number,Transect.surface.area..cm2.,Ruler.surface.area..cm2.,Quadrat.surface.area..cm2.,Coral.ID,No.Bites,No.Macroborers,Part.Dead.Colony,Out.of.frame,Notes,Surface.area.m2,scar.density,lithophaga.density
487,Mallory,mcr_LTER1_fringingreef_pole1-2_qu1_20160415,LTER1,fringingreef,pole1-2,qu1,2016,LTER1-fringingreef-pole1-2-2016,LTER1-fringingreef-pole1-2-qu1-2016,Massive Porites,5,4.617,7.59,7.575,LTER1-fringingreef-pole1-2-qu1-2016-coral5,0,0,Yes,Yes,transect tape twisted,0.000759,0,0
488,Mallory,mcr_LTER1_fringingreef_pole1-2_qu1_20160415,LTER1,fringingreef,pole1-2,qu1,2016,LTER1-fringingreef-pole1-2-2016,LTER1-fringingreef-pole1-2-qu1-2016,Massive Porites,6,19.963,32.823,32.757,LTER1-fringingreef-pole1-2-qu1-2016-coral6,0,0,Yes,Yes,transect tape twisted,0.0032823,0,0
489,Mallory,mcr_LTER1_fringingreef_pole1-2_qu1_20160415,LTER1,fringingreef,pole1-2,qu1,2016,LTER1-fringingreef-pole1-2-2016,LTER1-fringingreef-pole1-2-qu1-2016,Massive Porites,7,5.718,9.401,9.382,LTER1-fringingreef-pole1-2-qu1-2016-coral7,0,0,Yes,Yes,transect tape twisted,0.0009401,0,0
490,Mallory,mcr_LTER1_fringingreef_pole1-2_qu4_20160415,LTER1,fringingreef,pole1-2,qu4,2016,LTER1-fringingreef-pole1-2-2016,LTER1-fringingreef-pole1-2-qu4-2016,Massive Porites,1,82.093,82.093,83.164,LTER1-fringingreef-pole1-2-qu4-2016-coral1,1,0,No,Yes,"scale set with ruler, not transect tape",0.0082093,121.8130657,0
491,Mallory,mcr_LTER1_fringingreef_pole1-2_qu6_20160415,LTER1,fringingreef,pole1-2,qu6,2016,LTER1-fringingreef-pole1-2-2016,LTER1-fringingreef-pole1-2-qu6-2016,Massive Porites,1,10.811,11.035,10.722,LTER1-fringingreef-pole1-2-qu6-2016-coral1,0,0,Yes,No,NA,0.0011035,0,0
492,Mallory,mcr_LTER1_fringingreef_pole1-2_qu6_20160415,LTER1,fringingreef,pole1-2,qu6,2016,LTER1-fringingreef-pole1-2-2016,LTER1-fringingreef-pole1-2-qu6-2016,Massive Porites,2,1.856,1.895,1.841,LTER1-fringingreef-pole1-2-qu6-2016-coral2,0,0,Yes,No,NA,0.0001895,0,0
493,Mallory,mcr_LTER1_fringingreef_pole1-2_qu6_20160415,LTER1,fringingreef,pole1-2,qu6,2016,LTER1-fringingreef-pole1-2-2016,LTER1-fringingreef-pole1-2-qu6-2016,Massive Porites,3,10.371,10.586,10.286,LTER1-fringingreef-pole1-2-qu6-2016-coral3,0,0,Yes,Yes,NA,0.0010586,0,0
494,Mallory,mcr_LTER1_fringingreef_pole1-2_qu7_20160415,LTER1,fringingreef,pole1-2,qu7,2016,LTER1-fringingreef-pole1-2-2016,LTER1-fringingreef-pole1-2-qu7-2016,Massive Porites,1,6.548,6.849,6.746,LTER1-fringingreef-pole1-2-qu7-2016-coral1,0,0,Yes,No,NA,0.0006849,0,0
495,Mallory,mcr_LTER1_fringingreef_pole1-2_qu7_20160415,LTER1,fringingreef,pole1-2,qu7,2016,LTER1-fringingreef-pole1-2-2016,LTER1-fringingreef-pole1-2-qu7-2016,Massive Porites,2,33.44,34.982,34.455,LTER1-fringingreef-pole1-2-qu7-2016-coral2,2,0,Yes,Yes,NA,0.0034982,571.7226002,0
496,Mallory,mcr_LTER1_fringingreef_pole1-2_qu8_20160415,LTER1,fringingreef,pole1-2,qu8,2016,LTER1-fringingreef-pole1-2-2016,LTER1-fringingreef-pole1-2-qu8-2016,Massive Porites,1,23.627,20.54,20.398,LTER1-fringingreef-pole1-2-qu8-2016-coral1,9,0,Yes,No,NA,0.002054,4381.694255,0
497,Mallory,mcr_LTER1_fringingreef_pole1-2_qu8_20160415,LTER1,fringingreef,pole1-2,qu8,2016,LTER1-fringingreef-pole1-2-2016,LTER1-fringingreef-pole1-2-qu8-2016,Massive Porites,2,16.153,14.043,13.946,LTER1-fringingreef-pole1-2-qu8-2016-coral2,4,0,Yes,No,NA,0.0014043,2848.394218,0
498,Mallory,mcr_LTER1_fringingreef_pole1-2_qu8_20160415,LTER1,fringingreef,pole1-2,qu8,2016,LTER1-fringingreef-pole1-2-2016,LTER1-fringingreef-pole1-2-qu8-2016,Massive Porites,3,14.906,12.958,12.869,LTER1-fringingreef-pole1-2-qu8-2016-coral3,3,0,Yes,No,NA,0.0012958,2315.172094,0
499,Mallory,mcr_LTER1_fringingreef_pole1-2_qu8_20160415,LTER1,fringingreef,pole1-2,qu8,2016,LTER1-fringingreef-pole1-2-2016,LTER1-fringingreef-pole1-2-qu8-2016,Massive Porites,4,18.886,16.418,16.305,LTER1-fringingreef-pole1-2-qu8-2016-coral4,4,0,Yes,No,NA,0.0016418,2436.350347,0
500,Mallory,mcr_LTER1_fringingreef_pole1-2_qu8_20160415,LTER1,fringingreef,pole1-2,qu8,2016,LTER1-fringingreef-pole1-2-2016,LTER1-fringingreef-pole1-2-qu8-2016,Massive Porites,5,19.846,17.253,17.134,LTER1-fringingreef-pole1-2-qu8-2016-coral5,7,0,Yes,No,NA,0.0017253,4057.265403,0
501,Mallory,mcr_LTER1_fringingreef_pole1-2_qu8_20160415,LTER1,fringingreef,pole1-2,qu8,2016,LTER1-fringingreef-pole1-2-2016,LTER1-fringingreef-pole1-2-qu8-2016,Massive Porites,6,36.914,32.09,31.869,LTER1-fringingreef-pole1-2-qu8-2016-coral6,6,0,Yes,Yes,NA,0.003209,1869.741352,0
502,Mallory,mcr_LTER1_fringingreef_pole1-2_qu8_20160415,LTER1,fringingreef,pole1-2,qu8,2016,LTER1-fringingreef-pole1-2-2016,LTER1-fringingreef-pole1-2-qu8-2016,Massive Porites,7,6.022,5.235,5.199,LTER1-fringingreef-pole1-2-qu8-2016-coral7,0,0,Yes,Yes,NA,0.0005235,0,0
503,Mallory,mcr_LTER1_fringingreef_pole1-2_qu8_20160415,LTER1,fringingreef,pole1-2,qu8,2016,LTER1-fringingreef-pole1-2-2016,LTER1-fringingreef-pole1-2-qu8-2016,Massive Porites,8,8.548,7.431,7.38,LTER1-fringingreef-pole1-2-qu8-2016-coral8,0,0,Yes,Yes,NA,0.0007431,0,0
504,Mallory,mcr_LTER1_fringingreef_pole1-2_qu8_20160415,LTER1,fringingreef,pole1-2,qu8,2016,LTER1-fringingreef-pole1-2-2016,LTER1-fringingreef-pole1-2-qu8-2016,Massive Porites,9,4.64,4.033,4.006,LTER1-fringingreef-pole1-2-qu8-2016-coral9,4,0,Yes,Yes,NA,0.0004033,9918.175056,0
505,Mallory,mcr_LTER1_fringingreef_pole1-2_qu8_20160415,LTER1,fringingreef,pole1-2,qu8,2016,LTER1-fringingreef-pole1-2-2016,LTER1-fringingreef-pole1-2-qu8-2016,Massive Porites,10,30.109,26.175,25.995,LTER1-fringingreef-pole1-2-qu8-2016-coral10,3,0,Yes,Yes,NA,0.0026175,1146.131805,0
506,Mallory,mcr_LTER1_fringingreef_pole2-3_qu1_20160415,LTER1,fringingreef,pole2-3,qu1,2016,LTER1-fringingreef-pole2-3-2016,LTER1-fringingreef-pole2-3-qu1-2016,Massive Porites,1,24.39,24.409,24.888,LTER1-fringingreef-pole2-3-qu1-2016-coral1,1,0,Yes,Yes,NA,0.0024409,409.6849523,0
507,Mallory,mcr_LTER1_fringingreef_pole2-3_qu1_20160415,LTER1,fringingreef,pole2-3,qu1,2016,LTER1-fringingreef-pole2-3-2016,LTER1-fringingreef-pole2-3-qu1-2016,Massive Porites,2,14.05,14.061,14.337,LTER1-fringingreef-pole2-3-qu1-2016-coral2,0,0,Yes,No,NA,0.0014061,0,0
508,Mallory,mcr_LTER1_fringingreef_pole2-3_qu4_20160415,LTER1,fringingreef,pole2-3,qu4,2016,LTER1-fringingreef-pole2-3-2016,LTER1-fringingreef-pole2-3-qu4-2016,Massive Porites,1,6.227,12.001,11.693,LTER1-fringingreef-pole2-3-qu4-2016-coral1,0,0,Yes,No,transect tape twisted,0.0012001,0,0
509,Mallory,mcr_LTER1_fringingreef_pole2-3_qu4_20160415,LTER1,fringingreef,pole2-3,qu4,2016,LTER1-fringingreef-pole2-3-2016,LTER1-fringingreef-pole2-3-qu4-2016,Massive Porites,2,2.202,4.243,4.135,LTER1-fringingreef-pole2-3-qu4-2016-coral2,0,0,Yes,No,transect tape twisted,0.0004243,0,0
510,Mallory,mcr_LTER1_fringingreef_pole2-3_qu4_20160415,LTER1,fringingreef,pole2-3,qu4,2016,LTER1-fringingreef-pole2-3-2016,LTER1-fringingreef-pole2-3-qu4-2016,Massive Porites,3,5.303,10.219,9.957,LTER1-fringingreef-pole2-3-qu4-2016-coral3,0,0,Yes,No,transect tape twisted,0.0010219,0,0
511,Mallory,mcr_LTER1_fringingreef_pole2-3_qu4_20160415,LTER1,fringingreef,pole2-3,qu4,2016,LTER1-fringingreef-pole2-3-2016,LTER1-fringingreef-pole2-3-qu4-2016,Massive Porites,4,20.019,38.582,37.593,LTER1-fringingreef-pole2-3-qu4-2016-coral4,2,0,Yes,Yes,transect tape twisted,0.0038582,518.376445,0
512,Mallory,mcr_LTER1_fringingreef_pole2-3_qu4_20160415,LTER1,fringingreef,pole2-3,qu4,2016,LTER1-fringingreef-pole2-3-2016,LTER1-fringingreef-pole2-3-qu4-2016,Massive Porites,5,6.706,12.925,12.593,LTER1-fringingreef-pole2-3-qu4-2016-coral5,0,0,Yes,No,transect tape twisted,0.0012925,0,0
513,Mallory,mcr_LTER1_fringingreef_pole2-3_qu4_20160415,LTER1,fringingreef,pole2-3,qu4,2016,LTER1-fringingreef-pole2-3-2016,LTER1-fringingreef-pole2-3-qu4-2016,Massive Porites,6,20.287,39.098,38.096,LTER1-fringingreef-pole2-3-qu4-2016-coral6,0,0,Yes,No,transect tape twisted,0.0039098,0,0
514,Mallory,mcr_LTER1_fringingreef_pole3-4_qu5_20160415,LTER1,fringingreef,pole3-4,qu5,2016,LTER1-fringingreef-pole3-4-2016,LTER1-fringingreef-pole3-4-qu5-2016,Massive Porites,1,2.19,4.445,4.404,LTER1-fringingreef-pole3-4-qu5-2016-coral1,0,0,Yes,No,NA,0.0004445,0,0
515,Mallory,mcr_LTER1_fringingreef_pole3-4_qu6_20160415,LTER1,fringingreef,pole3-4,qu6,2016,LTER1-fringingreef-pole3-4-2016,LTER1-fringingreef-pole3-4-qu6-2016,Massive Porites,1,8.522,8.413,8.092,LTER1-fringingreef-pole3-4-qu6-2016-coral1,0,0,Yes,No,NA,0.0008413,0,0
516,Mallory,mcr_LTER1_fringingreef_pole3-4_qu6_20160415,LTER1,fringingreef,pole3-4,qu6,2016,LTER1-fringingreef-pole3-4-2016,LTER1-fringingreef-pole3-4-qu6-2016,Massive Porites,2,2.282,2.253,2.167,LTER1-fringingreef-pole3-4-qu6-2016-coral2,0,0,Yes,No,NA,0.0002253,0,0
517,Mallory,mcr_LTER1_fringingreef_pole3-4_qu6_20160415,LTER1,fringingreef,pole3-4,qu6,2016,LTER1-fringingreef-pole3-4-2016,LTER1-fringingreef-pole3-4-qu6-2016,Massive Porites,3,17.764,17.536,16.869,LTER1-fringingreef-pole3-4-qu6-2016-coral3,0,0,Yes,No,NA,0.0017536,0,0
518,Mallory,mcr_LTER1_fringingreef_pole3-4_qu6_20160415,LTER1,fringingreef,pole3-4,qu6,2016,LTER1-fringingreef-pole3-4-2016,LTER1-fringingreef-pole3-4-qu6-2016,Massive Porites,4,9.2,9.082,8.736,LTER1-fringingreef-pole3-4-qu6-2016-coral4,0,0,Yes,No,NA,0.0009082,0,0
519,Mallory,mcr_LTER1_fringingreef_pole3-4_qu7_20160415,LTER1,fringingreef,pole3-4,qu7,2016,LTER1-fringingreef-pole3-4-2016,LTER1-fringingreef-pole3-4-qu7-2016,Massive Porites,1,31.094,31.094,31.768,LTER1-fringingreef-pole3-4-qu7-2016-coral1,0,0,Yes,No,NA,0.0031094,0,0
520,Mallory,mcr_LTER1_fringingreef_pole3-4_qu7_20160415,LTER1,fringingreef,pole3-4,qu7,2016,LTER1-fringingreef-pole3-4-2016,LTER1-fringingreef-pole3-4-qu7-2016,Massive Porites,2,14.112,14.112,14.418,LTER1-fringingreef-pole3-4-qu7-2016-coral2,0,0,Yes,Yes,NA,0.0014112,0,0
521,Mallory,mcr_LTER1_fringingreef_pole3-4_qu7_20160415,LTER1,fringingreef,pole3-4,qu7,2016,LTER1-fringingreef-pole3-4-2016,LTER1-fringingreef-pole3-4-qu7-2016,Massive Porites,3,8.795,8.795,8.985,LTER1-fringingreef-pole3-4-qu7-2016-coral3,0,0,Yes,No,NA,0.0008795,0,0
522,Mallory,mcr_LTER1_fringingreef_pole3-4_qu8_20160415,LTER1,fringingreef,pole3-4,qu8,2016,LTER1-fringingreef-pole3-4-2016,LTER1-fringingreef-pole3-4-qu8-2016,Massive Porites,1,19.024,17.25,16.699,LTER1-fringingreef-pole3-4-qu8-2016-coral1,0,0,Yes,No,NA,0.001725,0,0
523,Mallory,mcr_LTER1_fringingreef_pole3-4_qu8_20160415,LTER1,fringingreef,pole3-4,qu8,2016,LTER1-fringingreef-pole3-4-2016,LTER1-fringingreef-pole3-4-qu8-2016,Massive Porites,2,11.379,10.318,9.989,LTER1-fringingreef-pole3-4-qu8-2016-coral2,0,0,Yes,No,NA,0.0010318,0,0
524,Mallory,mcr_LTER1_fringingreef_pole3-4_qu8_20160415,LTER1,fringingreef,pole3-4,qu8,2016,LTER1-fringingreef-pole3-4-2016,LTER1-fringingreef-pole3-4-qu8-2016,Massive Porites,3,11.818,10.717,10.374,LTER1-fringingreef-pole3-4-qu8-2016-coral3,0,0,Yes,Yes,NA,0.0010717,0,0
525,Mallory,mcr_LTER1_fringingreef_pole3-4_qu8_20160415,LTER1,fringingreef,pole3-4,qu8,2016,LTER1-fringingreef-pole3-4-2016,LTER1-fringingreef-pole3-4-qu8-2016,Massive Porites,4,474.923,430.65,416.882,LTER1-fringingreef-pole3-4-qu8-2016-coral4,19,1,Yes,Yes,NA,0.043065,441.1935446,23.22071288
526,Mallory,mcr_LTER1_fringingreef_pole4-5_qu1_20160415,LTER1,fringingreef,pole4-5,qu1,2016,LTER1-fringingreef-pole4-5-2016,LTER1-fringingreef-pole4-5-qu1-2016,Massive Porites,1,40.891,79.022,81.913,LTER1-fringingreef-pole4-5-qu1-2016-coral1,3,0,Yes,No,transect tape twisted,0.0079022,379.6411126,0
527,Mallory,mcr_LTER1_fringingreef_pole4-5_qu1_20160415,LTER1,fringingreef,pole4-5,qu1,2016,LTER1-fringingreef-pole4-5-2016,LTER1-fringingreef-pole4-5-qu1-2016,Massive Porites,2,32.761,63.311,65.627,LTER1-fringingreef-pole4-5-qu1-2016-coral2,6,0,Yes,Yes,transect tape twisted,0.0063311,947.7026109,0
528,Mallory,mcr_LTER1_fringingreef_pole4-5_qu5_20160415,LTER1,fringingreef,pole4-5,qu5,2016,LTER1-fringingreef-pole4-5-2016,LTER1-fringingreef-pole4-5-qu5-2016,Massive Porites,1,13.456,12.77,12.507,LTER1-fringingreef-pole4-5-qu5-2016-coral1,0,0,No,No,transect tape twisted,0.001277,0,0
529,Mallory,mcr_LTER1_fringingreef_pole4-5_qu5_20160415,LTER1,fringingreef,pole4-5,qu5,2016,LTER1-fringingreef-pole4-5-2016,LTER1-fringingreef-pole4-5-qu5-2016,Massive Porites,2,19.041,18.07,17.698,LTER1-fringingreef-pole4-5-qu5-2016-coral2,2,0,No,No,transect tape twisted,0.001807,1106.806862,0
530,Mallory,mcr_LTER1_fringingreef_pole4-5_qu5_20160415,LTER1,fringingreef,pole4-5,qu5,2016,LTER1-fringingreef-pole4-5-2016,LTER1-fringingreef-pole4-5-qu5-2016,Massive Porites,3,3.119,2.96,2.899,LTER1-fringingreef-pole4-5-qu5-2016-coral3,0,0,Yes,No,transect tape twisted,0.000296,0,0
531,Mallory,mcr_LTER1_fringingreef_pole4-5_qu5_20160415,LTER1,fringingreef,pole4-5,qu5,2016,LTER1-fringingreef-pole4-5-2016,LTER1-fringingreef-pole4-5-qu5-2016,Massive Porites,4,14.123,13.403,13.127,LTER1-fringingreef-pole4-5-qu5-2016-coral4,0,0,Yes,No,transect tape twisted,0.0013403,0,0
532,Mallory,mcr_LTER1_fringingreef_pole4-5_qu5_20160415,LTER1,fringingreef,pole4-5,qu5,2016,LTER1-fringingreef-pole4-5-2016,LTER1-fringingreef-pole4-5-qu5-2016,Massive Porites,5,8.811,8.362,8.189,LTER1-fringingreef-pole4-5-qu5-2016-coral5,0,0,Yes,No,transect tape twisted,0.0008362,0,0
533,Mallory,mcr_LTER1_fringingreef_pole4-5_qu5_20160415,LTER1,fringingreef,pole4-5,qu5,2016,LTER1-fringingreef-pole4-5-2016,LTER1-fringingreef-pole4-5-qu5-2016,Massive Porites,6,28.024,26.595,26.047,LTER1-fringingreef-pole4-5-qu5-2016-coral6,4,1,Yes,No,transect tape twisted,0.0026595,1504.042113,376.0105283
534,Mallory,mcr_LTER1_fringingreef_pole4-5_qu5_20160415,LTER1,fringingreef,pole4-5,qu5,2016,LTER1-fringingreef-pole4-5-2016,LTER1-fringingreef-pole4-5-qu5-2016,Massive Porites,7,1.794,1.703,1.668,LTER1-fringingreef-pole4-5-qu5-2016-coral7,0,0,Yes,Yes,transect tape twisted,0.0001703,0,0
535,Mallory,mcr_LTER1_fringingreef_pole4-5_qu6_20160415,LTER1,fringingreef,pole4-5,qu6,2016,LTER1-fringingreef-pole4-5-2016,LTER1-fringingreef-pole4-5-qu6-2016,Massive Porites,1,4.952,4.36,4.401,LTER1-fringingreef-pole4-5-qu6-2016-coral1,0,0,No,No,NA,0.000436,0,0
536,Mallory,mcr_LTER1_fringingreef_pole4-5_qu6_20160415,LTER1,fringingreef,pole4-5,qu6,2016,LTER1-fringingreef-pole4-5-2016,LTER1-fringingreef-pole4-5-qu6-2016,Massive Porites,2,19.967,17.581,17.746,LTER1-fringingreef-pole4-5-qu6-2016-coral2,1,3,No,Yes,NA,0.0017581,568.7958592,1706.387577
537,Mallory,mcr_LTER1_fringingreef_pole4-5_qu7_20160415,LTER1,fringingreef,pole4-5,qu7,2016,LTER1-fringingreef-pole4-5-2016,LTER1-fringingreef-pole4-5-qu7-2016,Massive Porites,1,19.243,153.692,149.101,LTER1-fringingreef-pole4-5-qu7-2016-coral1,14,1,No,No,transect tape out of focus,0.0153692,910.9127346,65.06519533
538,Mallory,mcr_LTER1_fringingreef_pole5-6_qu7_20160415,LTER1,fringingreef,pole5-6,qu7,2016,LTER1-fringingreef-pole5-6-2016,LTER1-fringingreef-pole5-6-qu7-2016,Massive Porites,1,122.576,96.39,96.446,LTER1-fringingreef-pole5-6-qu7-2016-coral1,0,3,Yes,Yes,NA,0.009639,0,311.2356054
539,Mallory,mcr_LTER1_fringingreef_pole5-6_qu7_20160415,LTER1,fringingreef,pole5-6,qu7,2016,LTER1-fringingreef-pole5-6-2016,LTER1-fringingreef-pole5-6-qu7-2016,Massive Porites,2,51.909,40.82,40.844,LTER1-fringingreef-pole5-6-qu7-2016-coral2,0,1,Yes,No,NA,0.004082,0,244.977952
540,Mallory,mcr_LTER1_fringingreef_pole5-6_qu7_20160415,LTER1,fringingreef,pole5-6,qu7,2016,LTER1-fringingreef-pole5-6-2016,LTER1-fringingreef-pole5-6-qu7-2016,Massive Porites,3,12.655,9.951,9.957,LTER1-fringingreef-pole5-6-qu7-2016-coral3,2,0,Yes,No,NA,0.0009951,2009.848256,0
541,Mallory,mcr_LTER1_fringingreef_pole5-6_qu7_20160415,LTER1,fringingreef,pole5-6,qu7,2016,LTER1-fringingreef-pole5-6-2016,LTER1-fringingreef-pole5-6-qu7-2016,Massive Porites,4,17.545,13.797,13.805,LTER1-fringingreef-pole5-6-qu7-2016-coral4,0,0,Yes,No,NA,0.0013797,0,0
542,Mallory,mcr_LTER1_fringingreef_pole5-6_qu7_20160415,LTER1,fringingreef,pole5-6,qu7,2016,LTER1-fringingreef-pole5-6-2016,LTER1-fringingreef-pole5-6-qu7-2016,Massive Porites,5,17.67,13.895,13.903,LTER1-fringingreef-pole5-6-qu7-2016-coral5,0,0,No,No,NA,0.0013895,0,0
543,Mallory,mcr_LTER1_fringingreef_pole5-6_qu7_20160415,LTER1,fringingreef,pole5-6,qu7,2016,LTER1-fringingreef-pole5-6-2016,LTER1-fringingreef-pole5-6-qu7-2016,Massive Porites,6,72.225,56.796,56.829,LTER1-fringingreef-pole5-6-qu7-2016-coral6,0,0,Yes,Yes,NA,0.0056796,0,0
544,Mallory,mcr_LTER1_fringingreef_pole5-6_qu7_20160415,LTER1,fringingreef,pole5-6,qu7,2016,LTER1-fringingreef-pole5-6-2016,LTER1-fringingreef-pole5-6-qu7-2016,Massive Porites,7,141.347,111.152,111.215,LTER1-fringingreef-pole5-6-qu7-2016-coral7,0,0,Yes,No,NA,0.0111152,0,0
545,Mallory,mcr_LTER1_fringingreef_pole5-6_qu8_20160415,LTER1,fringingreef,pole5-6,qu8,2016,LTER1-fringingreef-pole5-6-2016,LTER1-fringingreef-pole5-6-qu8-2016,Massive Porites,1,8.836,8.662,8.486,LTER1-fringingreef-pole5-6-qu8-2016-coral1,0,0,Yes,Yes,NA,0.0008662,0,0
546,Mallory,mcr_LTER1_fringingreef_pole5-6_qu8_20160415,LTER1,fringingreef,pole5-6,qu8,2016,LTER1-fringingreef-pole5-6-2016,LTER1-fringingreef-pole5-6-qu8-2016,Massive Porites,2,8.076,7.916,7.755,LTER1-fringingreef-pole5-6-qu8-2016-coral2,0,0,Yes,No,NA,0.0007916,0,0
547,Mallory,mcr_lter2_fringingreef_pole4-5_qu5_20160414,lter2,fringingreef,pole4-5,qu5,2016,lter2-fringingreef-pole4-5-2016,lter2-fringingreef-pole4-5-qu5-2016,Massive Porites,1,5.388,NA,NA,lter2-fringingreef-pole4-5-qu5-2016-coral1,2,0,No,Yes,"scale set with ruler, not transect tape",NA,NA,NA
548,Mallory,mcr_LTER3_fringingreef_pole1-2_qu1_20160414,LTER3,fringingreef,pole1-2,qu1,2016,LTER3-fringingreef-pole1-2-2016,LTER3-fringingreef-pole1-2-qu1-2016,Massive Porites,1,11.889,10.586,10.581,LTER3-fringingreef-pole1-2-qu1-2016-coral1,1,4,No,No,NA,0.0010586,944.6438693,3778.575477
549,Mallory,mcr_LTER3_fringingreef_pole1-2_qu1_20160414,LTER3,fringingreef,pole1-2,qu1,2016,LTER3-fringingreef-pole1-2-2016,LTER3-fringingreef-pole1-2-qu1-2016,Massive Porites,2,6.476,5.766,5.764,LTER3-fringingreef-pole1-2-qu1-2016-coral2,0,0,Yes,Yes,NA,0.0005766,0,0
550,Mallory,mcr_LTER3_fringingreef_pole1-2_qu1_20160414,LTER3,fringingreef,pole1-2,qu1,2016,LTER3-fringingreef-pole1-2-2016,LTER3-fringingreef-pole1-2-qu1-2016,Massive Porites,3,101.566,90.429,90.387,LTER3-fringingreef-pole1-2-qu1-2016-coral3,0,1,Yes,No,covered by transect tape,0.0090429,0,110.5839941
551,Mallory,mcr_LTER3_fringingreef_pole1-2_qu2_20160414,LTER3,fringingreef,pole1-2,qu2,2016,LTER3-fringingreef-pole1-2-2016,LTER3-fringingreef-pole1-2-qu2-2016,Massive Porites,1,286.372,291.694,285.076,LTER3-fringingreef-pole1-2-qu2-2016-coral1,3,72,Yes,Yes,NA,0.0291694,102.8475046,2468.34011
552,Mallory,mcr_LTER3_fringingreef_pole1-2_qu2_20160414,LTER3,fringingreef,pole1-2,qu2,2016,LTER3-fringingreef-pole1-2-2016,LTER3-fringingreef-pole1-2-qu2-2016,Massive Porites,2,38.869,39.591,38.693,LTER3-fringingreef-pole1-2-qu2-2016-coral2,0,4,Yes,Yes,thin scrap-like scars,0.0039591,0,1010.330631
553,Mallory,mcr_LTER3_fringingreef_pole1-2_qu2_20160414,LTER3,fringingreef,pole1-2,qu2,2016,LTER3-fringingreef-pole1-2-2016,LTER3-fringingreef-pole1-2-qu2-2016,Massive Porites,3,3.538,3.604,3.522,LTER3-fringingreef-pole1-2-qu2-2016-coral3,1,0,Yes,No,NA,0.0003604,2774.694784,0
554,Mallory,mcr_LTER3_fringingreef_pole1-2_qu2_20160414,LTER3,fringingreef,pole1-2,qu2,2016,LTER3-fringingreef-pole1-2-2016,LTER3-fringingreef-pole1-2-qu2-2016,Massive Porites,4,3.464,3.529,3.449,LTER3-fringingreef-pole1-2-qu2-2016-coral4,1,0,Yes,No,NA,0.0003529,2833.663927,0
555,Mallory,mcr_LTER3_fringingreef_pole1-2_qu2_20160414,LTER3,fringingreef,pole1-2,qu2,2016,LTER3-fringingreef-pole1-2-2016,LTER3-fringingreef-pole1-2-qu2-2016,Massive Porites,5,2.789,2.841,2.776,LTER3-fringingreef-pole1-2-qu2-2016-coral5,0,0,No,No,NA,0.0002841,0,0
556,Mallory,mcr_LTER3_fringingreef_pole1-2_qu2_20160414,LTER3,fringingreef,pole1-2,qu2,2016,LTER3-fringingreef-pole1-2-2016,LTER3-fringingreef-pole1-2-qu2-2016,Massive Porites,6,2.384,2.428,2.373,LTER3-fringingreef-pole1-2-qu2-2016-coral6,0,0,No,No,NA,0.0002428,0,0
557,Mallory,mcr_LTER3_fringingreef_pole1-2_qu2_20160414,LTER3,fringingreef,pole1-2,qu2,2016,LTER3-fringingreef-pole1-2-2016,LTER3-fringingreef-pole1-2-qu2-2016,Massive Porites,7,5.086,5.181,5.063,LTER3-fringingreef-pole1-2-qu2-2016-coral7,0,0,No,No,NA,0.0005181,0,0
558,Mallory,mcr_LTER3_fringingreef_pole1-2_qu3_20160414,LTER3,fringingreef,pole1-2,qu3,2016,LTER3-fringingreef-pole1-2-2016,LTER3-fringingreef-pole1-2-qu3-2016,Massive Porites,1,41.794,42.562,41.441,LTER3-fringingreef-pole1-2-qu3-2016-coral1,0,0,Yes,No,NA,0.0042562,0,0
559,Mallory,mcr_LTER3_fringingreef_pole1-2_qu3_20160414,LTER3,fringingreef,pole1-2,qu3,2016,LTER3-fringingreef-pole1-2-2016,LTER3-fringingreef-pole1-2-qu3-2016,Massive Porites,2,100.314,102.158,99.466,LTER3-fringingreef-pole1-2-qu3-2016-coral2,0,0,Yes,No,NA,0.0102158,0,0
560,Mallory,mcr_LTER3_fringingreef_pole1-2_qu3_20160414,LTER3,fringingreef,pole1-2,qu3,2016,LTER3-fringingreef-pole1-2-2016,LTER3-fringingreef-pole1-2-qu3-2016,Massive Porites,3,91.274,92.952,90.503,LTER3-fringingreef-pole1-2-qu3-2016-coral3,0,1,Yes,Yes,NA,0.0092952,0,107.5824081
561,Mallory,mcr_LTER3_fringingreef_pole1-2_qu3_20160414,LTER3,fringingreef,pole1-2,qu3,2016,LTER3-fringingreef-pole1-2-2016,LTER3-fringingreef-pole1-2-qu3-2016,Massive Porites,4,2.526,2.572,2.505,LTER3-fringingreef-pole1-2-qu3-2016-coral4,0,0,Yes,No,NA,0.0002572,0,0
562,Mallory,mcr_LTER3_fringingreef_pole1-2_qu3_20160414,LTER3,fringingreef,pole1-2,qu3,2016,LTER3-fringingreef-pole1-2-2016,LTER3-fringingreef-pole1-2-qu3-2016,Massive Porites,5,31.249,31.824,30.985,LTER3-fringingreef-pole1-2-qu3-2016-coral5,0,23,Yes,No,NA,0.0031824,0,7227.249874
